iter	Logloss
156	0.03616313902
157	0.0359153081
158	0.03553614879
159	0.03510753936
160	0.03469490425
161	0.03436966882
162	0.03398799562
163	0.0337817404
164	0.03351447355
165	0.03314656786
166	0.03284662353
167	0.03251966943
168	0.03219424808
169	0.03187557197
170	0.03153275674
171	0.03129485082
172	0.03104463359
173	0.0305852356
174	0.03025831474
175	0.0299855573
176	0.02964839922
177	0.0293389715
178	0.02907031174
179	0.02882483104
180	0.02861908309
181	0.02841634
182	0.02805493733
183	0.02773935328
184	0.02753371641
185	0.02736200692
186	0.02705259146
187	0.02685804876
188	0.0266281876
189	0.02647493595
190	0.02622305115
191	0.02590363078
192	0.02566592434
193	0.02544889334
194	0.02520813374
195	0.02502458002
196	0.02488726264
197	0.02468458809
198	0.02450669614
199	0.02427771378
200	0.02403193729
201	0.02384000747
202	0.02371399184
203	0.02353737065
204	0.02336915774
205	0.02322400523
206	0.02300230487
207	0.02277236711
208	0.02248711413
209	0.0222933809
210	0.0220802811
211	0.02188315023
212	0.02162534939
213	0.02144311136
214	0.02126568395
215	0.02113827713
216	0.02099474133
217	0.02088753849
218	0.02067109895
219	0.0203949254
220	0.02018145008
221	0.02000108704
222	0.0198314751
223	0.01966498118
224	0.01953666109
225	0.01940192288
226	0.01929270746
227	0.01914774332
228	0.01899817583
229	0.01882682068
230	0.0186647238
231	0.01852568358
232	0.01837812345
233	0.01820386126
234	0.01806059707
235	0.01800396086
236	0.01789731755
237	0.01776780628
238	0.01766416276
239	0.01757883927
240	0.01748201511
241	0.01734171547
242	0.01720265214
243	0.01712342888
244	0.01706547501
245	0.01695289851
246	0.01683176049
247	0.01674632867
248	0.0166197375
249	0.01650091714
250	0.01636059818
251	0.01621508583
252	0.01611828213
253	0.01600165737
254	0.01584845362
255	0.01576312583
256	0.01565871852
257	0.01554236603
258	0.01543796513
259	0.01533660796
260	0.01524473683
261	0.01515335807
262	0.01502551191
263	0.01485367715
264	0.01477686327
265	0.01465307722
266	0.01456246782
267	0.01446921518
268	0.01437575701
269	0.01426240727
270	0.01417146059
271	0.01404845895
272	0.01394077938
273	0.01383642973
274	0.01377298465
275	0.01366677983
276	0.013583454
277	0.01348251497
278	0.01338249445
279	0.01330878953
280	0.01323258763
281	0.01316714856
282	0.01310257819
283	0.01296546208
284	0.01285074805
285	0.01271782472
286	0.012645508
287	0.01255922764
288	0.01244422255
289	0.01236096525
290	0.01227478776
291	0.01221591222
292	0.01214075395
293	0.01204344423
294	0.01198254595
295	0.01191536526
296	0.01185986085
297	0.01178561182
298	0.01174804793
299	0.01169547132
300	0.01159253131
301	0.01152415322
302	0.01147008684
303	0.01140832357
304	0.01133938134
305	0.01125162217
306	0.01118549478
307	0.01109973023
308	0.01105720994
309	0.01100289293
310	0.0109252225
311	0.01087962057
312	0.01080391264
313	0.01075326842
314	0.01068105546
315	0.0106274031
316	0.01059406633
317	0.01052874101
318	0.01042746524
319	0.01040699672
320	0.01036740795
321	0.01030593828
322	0.01025593377
323	0.01021867967
324	0.01016655315
325	0.01011712015
326	0.01004630892
327	0.009974185351
328	0.009921833169
329	0.009851302203
330	0.009810697783
331	0.009765302513
332	0.009724645947
333	0.009673103541
334	0.009609915941
335	0.009577919065
336	0.009520789255
337	0.009466426621
338	0.00942151568
339	0.009407012261
340	0.009355477208
341	0.009308578684
342	0.009256222728
343	0.009226960983
344	0.009183358367
345	0.009138778159
346	0.009090230961
347	0.009074391321
348	0.009025577794
349	0.008994650402
350	0.008963693805
351	0.008918036967
352	0.008873328235
353	0.00883660952
354	0.008786925184
355	0.008752607902
356	0.008709629176
357	0.008657423375
358	0.008615173243
359	0.008563637974
360	0.008527928336
361	0.008484390887
362	0.008434270851
363	0.008394367439
364	0.008341008476
365	0.008291626034
366	0.008274576981
367	0.00823582085
368	0.008178681162
369	0.008141418558
370	0.008097628154
371	0.008038789188
372	0.007989503393
373	0.007961362913
374	0.007950762255
375	0.007900582355
376	0.007854768239
377	0.007827081169
378	0.007789095918
379	0.007763523204
380	0.007721780449
381	0.007691089641
382	0.007649606113
383	0.00763136154
384	0.007578686374
385	0.0075540243
386	0.007513644239
387	0.0074860798
388	0.007455951898
389	0.007429192689
390	0.007401835401
391	0.00737594222
392	0.007346680617
393	0.007306738567
394	0.007284294596
395	0.007267027897
396	0.007244869816
397	0.007215665146
398	0.007186839803
399	0.00715383947
400	0.007124029598
401	0.007105198391
402	0.007075938198
403	0.007057005719
404	0.007032223717
405	0.007006431889
406	0.006977670079
407	0.006949294935
408	0.006941727485
409	0.00691774125
410	0.006900986256
411	0.006867462879
412	0.006846358652
413	0.006819116208
414	0.006785737527
415	0.006770809003
416	0.006741408983
417	0.006709523723
418	0.006685752631
419	0.006654542825
420	0.006632062012
421	0.006611720499
422	0.006584745635
423	0.006565439343
424	0.006538330589
425	0.006516074352
426	0.006503188349
427	0.006491393798
428	0.006465346267
429	0.006445467994
430	0.006431249579
431	0.006403354807
432	0.006373227497
433	0.006352841007
434	0.006319539062
435	0.006296054579
436	0.006281160476
437	0.006255827371
438	0.006227525356
439	0.006194505111
440	0.006161986301
441	0.006142357284
442	0.006118616635
443	0.00610605455
444	0.006080043516
445	0.006056488299
446	0.006040639817
447	0.005991493905
448	0.005982867261
449	0.005962004338
450	0.005951470198
451	0.005923107497
452	0.0059025521
453	0.005868979267
454	0.005854697537
455	0.00583274875
456	0.005811006323
457	0.005783593468
458	0.005765452025
459	0.005738506764
460	0.0057255568
461	0.005708915277
462	0.00569197208
463	0.00566916162
464	0.005645652883
465	0.005625187739
466	0.005602082584
467	0.005581352196
468	0.005550528942
469	0.005538032781
470	0.005514751855
471	0.00548948011
472	0.005468880269
473	0.005449345766
474	0.005434732585
475	0.00541337401
476	0.005398198685
477	0.005373922481
478	0.005347037543
479	0.005328738025
480	0.005298955731
481	0.00527528301
482	0.005249840085
483	0.005224870817
484	0.005209483472
485	0.005192895011
486	0.00517298149
487	0.005153148506
488	0.005135976862
489	0.005115274831
490	0.005101835335
491	0.005088649277
492	0.005073538271
493	0.005047523616
494	0.005026020481
495	0.005007902433
496	0.004993471884
497	0.004975562173
498	0.004954127457
499	0.004937622158
500	0.004926143919
501	0.00491295508
502	0.004901208942
503	0.004888352234
504	0.004871293554
505	0.004862213507
506	0.004844435717
507	0.004830663554
508	0.004819333947
509	0.004809485979
510	0.004797687191
511	0.004782549945
512	0.004768540811
513	0.004752507163
514	0.004739418694
515	0.004719470988
516	0.004709934375
517	0.004701873176
518	0.004691475176
519	0.004665758804
520	0.004650474472
521	0.00463853737
522	0.004622114667
523	0.004614855353
524	0.004597064328
525	0.0045765484
526	0.004562139281
527	0.004552535729
528	0.004538721089
529	0.004530257832
530	0.004517143199
531	0.004504921503
532	0.004493254387
533	0.004482794587
534	0.004463907604
535	0.004450247851
536	0.004435013399
537	0.004422836806
538	0.004412091581
539	0.004401464313
540	0.004389212002
541	0.004375617838
542	0.004365882548
543	0.004365850091
544	0.004353133171
545	0.004341159118
546	0.00432963638
547	0.004321124344
548	0.004295284701
549	0.004287526481
550	0.004277466496
551	0.004264558905
552	0.004251720907
553	0.004241659519
554	0.0042296653
555	0.004217132035
556	0.004205606008
557	0.004196506415
558	0.004183412351
559	0.004172576048
560	0.004158989219
561	0.004149778376
562	0.00414175285
563	0.004135447903
564	0.004126555792
565	0.004117217822
566	0.004108691937
567	0.004098551158
568	0.004089042099
569	0.004076762273
570	0.004063190744
571	0.004051735511
572	0.004041427637
573	0.004031559211
574	0.004021136552
575	0.004006711596
576	0.003995861079
577	0.003984011945
578	0.00397259752
579	0.00396180539
580	0.003950388452
581	0.003942231178
582	0.003933204068
583	0.003924824789
584	0.003914437121
585	0.003898522088
586	0.003887279796
587	0.003874481565
588	0.003862604097
589	0.003853886801
590	0.003842954475
591	0.003831011733
592	0.003817822468
593	0.003809652393
594	0.003801797011
595	0.003792020631
596	0.00377790901
597	0.003767436833
598	0.00375938992
599	0.003748224287
600	0.003732508952
601	0.003721040808
602	0.003709039841
603	0.003702660727
604	0.003697533085
605	0.003687778049
606	0.003673387078
607	0.003662533883
608	0.00365047039
609	0.00364187489
610	0.003634101235
611	0.003623293338
612	0.003615193704
613	0.003606882989
614	0.003596249383
615	0.003576033806
616	0.00357136837
617	0.003562242125
618	0.003556102707
619	0.003548358171
620	0.003538910501
621	0.003530021741
622	0.003508341764
623	0.003499920871
624	0.003487712631
625	0.003481082743
626	0.003481057622
627	0.00347333888
628	0.003466215644
629	0.003456332923
630	0.003446303745
631	0.003438049669
632	0.003427419207
633	0.003420110268
634	0.003415305693
635	0.003408780122
636	0.003399950726
637	0.003390056572
638	0.003384270191
639	0.003376173568
640	0.003366849637
641	0.003360788082
642	0.003352212307
643	0.003340085858
644	0.003332459553
645	0.0033239552
646	0.003318306175
647	0.00330969468
648	0.003305946567
649	0.003298517818
650	0.003290887762
651	0.003281320124
652	0.00326846031
653	0.003257291401
654	0.003243997207
655	0.003234200117
656	0.003234203323
657	0.003227594373
658	0.003218254836
659	0.003210559565
660	0.003210607449
661	0.003210555558
662	0.003200960466
663	0.003195210269
664	0.003195154972
665	0.003184653646
666	0.003174037121
667	0.003166296047
668	0.003159809298
669	0.003153135882
670	0.003143736634
671	0.003128940024
672	0.003119783709
673	0.003113158433
674	0.003107586903
675	0.003099494211
676	0.003099508375
677	0.003092464658
678	0.00308570333
679	0.003075810154
680	0.003069556661
681	0.003062847798
682	0.003055021357
683	0.003050058637
684	0.003045730423
685	0.003036955611
686	0.00303696623
687	0.003032001928
688	0.003026676933
689	0.00302677811
690	0.003019163411
691	0.003010231848
692	0.003005866475
693	0.003000711773
694	0.002994088613
695	0.002988345121
696	0.002978688459
697	0.002972641073
698	0.002972671927
699	0.00296572698
700	0.002957968768
701	0.002953506312
702	0.002953506312
703	0.00295098026
704	0.002942553211
705	0.00293440473
706	0.002934300347
707	0.002920452171
708	0.002914230789
709	0.002904029108
710	0.002898964932
711	0.002889584262
712	0.00288607558
713	0.002882150906
714	0.002876117504
715	0.002876083367
716	0.002867793645
717	0.002862097105
718	0.002853909054
719	0.002847869651
720	0.002841105784
721	0.002835211373
722	0.00283033479
723	0.002822489807
724	0.002815063633
725	0.002807985628
726	0.002801236534
727	0.002801236534
728	0.002794146047
729	0.002788377695
730	0.00278838611
731	0.002782200152
732	0.00277478037
733	0.002768570583
734	0.002767088938
735	0.00276169969
736	0.002756906268
737	0.002751189862
738	0.002749568153
739	0.002743509254
740	0.002737827432
741	0.002730722421
742	0.002730722421
743	0.002730601748
744	0.002730601748
745	0.002725459395
746	0.002725438558
747	0.002719769993
748	0.002719775002
749	0.002713755101
750	0.002711212268
751	0.002711178547
752	0.002706878519
753	0.002701764418
754	0.002695110159
755	0.002690507087
756	0.002682252717
757	0.002674435846
758	0.002663462529
759	0.002659148044
760	0.002652450411
761	0.002652481666
762	0.002651928239
763	0.002646756043
764	0.002640642866
765	0.00263352546
766	0.002628756043
767	0.002628756444
768	0.002622554162
769	0.002617111397
770	0.002612842174
771	0.002607419651
772	0.00260029842
773	0.002591748708
774	0.002586011159
775	0.002579966677
776	0.002575968712
777	0.00257002312
778	0.002564908063
779	0.002561575419
780	0.002556752884
781	0.002556755288
782	0.002556719225
783	0.002556723032
784	0.00255671081
785	0.002553533824
786	0.002547838843
787	0.002543192563
788	0.002538542167
789	0.002531306879
790	0.00252768035
791	0.002522646567
792	0.002519306788
793	0.00251931266
794	0.002513805676
795	0.00250845888
796	0.002504460993
797	0.002500555044
798	0.002500555306
799	0.002493823093
800	0.002493823093
801	0.002493823093
802	0.002493823093
803	0.002488649764
804	0.002484497058
805	0.002484508478
806	0.002484503069
807	0.002479476006
808	0.002479505057
809	0.002479472199
810	0.002473390081
811	0.002468062027
812	0.002468058821
813	0.002464227318
814	0.002460081455
815	0.002454275577
816	0.002449520915
817	0.002445400981
818	0.002440458487
819	0.002440460892
820	0.002434830067
821	0.002430697498
822	0.002430718936
823	0.002424610896
824	0.002418577326
825	0.002415304155
826	0.002411240129
827	0.002407762216
828	0.002402688769
829	0.002397738641
830	0.002397738641
831	0.002397686272
832	0.00239351041
833	0.002393514417
834	0.002389119916
835	0.002389193845
836	0.002389132337
837	0.002385276831
838	0.002380049955
839	0.002375703693
840	0.002371200096
841	0.002371125103
842	0.002370047311
843	0.002366416142
844	0.002362284165
845	0.002362262127
846	0.002362261726
847	0.002362299392
848	0.002355587177
849	0.002351747506
850	0.002351726531
851	0.00234663868
852	0.002340563638
853	0.002335233596
854	0.002335098559
855	0.002329546311
856	0.002325422494
857	0.002320914227
858	0.002314887806
859	0.002309901846
860	0.002309901846
861	0.002309901846
862	0.002307097368
863	0.0023070364
864	0.002306986512
865	0.002307076871
866	0.002303736676
867	0.002299921039
868	0.002299914828
869	0.002299914828
870	0.002294137217
871	0.002290906019
872	0.002290906019
873	0.002286905556
874	0.002286883517
875	0.002286883517
876	0.002283993011
877	0.002283960293
878	0.002280729955
879	0.002274768702
880	0.002270594535
881	0.002270602411
882	0.002270591191
883	0.002270585381
884	0.002270585381
885	0.002270617838
886	0.002266416478
887	0.002266450938
888	0.002266408063
889	0.002263048578
890	0.002263028744
891	0.002262516192
892	0.002258010735
893	0.002258050605
894	0.002258050605
895	0.002258050605
896	0.002251777067
897	0.002251773323
898	0.002251773323
899	0.002247982413
900	0.002244536301
901	0.002241461366
902	0.002237706774
903	0.002232248152
904	0.002227775129
905	0.002219755095
906	0.002219745678
907	0.002219729249
908	0.002219736462
909	0.002219736462
910	0.002214018909
911	0.002214044955
912	0.002214040948
913	0.00220991317
914	0.002209931402
915	0.002209931402
916	0.002205718737
917	0.002199814249
918	0.0021965849
919	0.002196581094
920	0.002196598663
921	0.002196532948
922	0.00219308703
923	0.002193129504
924	0.002193060444
925	0.002193070924
926	0.002193070924
927	0.002186432076
928	0.002182545423
929	0.002179165381
930	0.00217665881
931	0.002173355704
932	0.002173373936
933	0.002170731256
934	0.002170721038
935	0.002165863243
936	0.002165824174
937	0.002165819166
938	0.002165862442
939	0.002165831588
940	0.002165821971
941	0.002165821971
942	0.002165887085
943	0.002165835656
944	0.002161197526
945	0.002161217361
946	0.002161190113
947	0.002161173684
948	0.002161180635
949	0.002161202334
950	0.002161170679
951	0.002161170679
952	0.002157506247
953	0.00215292552
954	0.002148358633
955	0.002143522933
956	0.002143442391
957	0.002139585813
958	0.002135878384
959	0.002135243453
960	0.0021352701
961	0.002131966892
962	0.002131966892
963	0.002127149836
964	0.002123014537
965	0.002117480213
966	0.00211738164
967	0.002117464185
968	0.002113382102
969	0.002113411492
970	0.002113349645
971	0.002113367276
972	0.002113323599
973	0.002113323599
974	0.002112409424
975	0.002112440879
976	0.002112440879
977	0.002106607864
978	0.002103176294
979	0.002103176294
980	0.002103217967
981	0.002099747465
982	0.00209973304
983	0.002099723223
984	0.002095042281
985	0.002095035268
986	0.002091797446
987	0.002088558792
988	0.002088558792
989	0.002084455464
990	0.002084433086
991	0.002081307983
992	0.002081252887
993	0.002078606541
994	0.002075255812
995	0.002069075277
996	0.002069064258
997	0.002069064258
998	0.002068929282
999	0.002068929282
